EpRewMean	EpLenMean	KLOldNew	Entropy	EVBefore	EVAfter	SurrogateLoss	TimestepsSoFar
-543.8383336017743	1000.0	0.0004744312	8.047449	-0.010859697956453473	0.18920077427782733	-0.035791326	756000
-616.5431330630839	1000.0	0.0009833555	8.045718	-0.03933296729010238	0.10377801768893602	-0.10036647	759000
-557.8247531497562	1000.0	0.0012620641	8.043926	0.02464086331916915	0.14505032186100864	-0.08062646	762000
-487.93088217316193	1000.0	0.0013727519	8.04207	0.12833567521429556	0.2587862591670552	-0.08231331	765000
-579.921978695067	1000.0	0.0014034458	8.040067	-0.08764963129609815	0.09655114038265855	-0.1142766	768000
-569.4450319117583	1000.0	0.0019715035	8.038058	0.013885698727450824	0.12561730531369575	-0.06962747	771000
-550.1104174311268	1000.0	0.0015198649	8.036015	0.16735159810603872	0.23664649280268313	-0.07987464	774000
-595.7457476732992	1000.0	0.001250983	8.033966	-0.07242381799912612	0.08297386970964227	-0.073057756	777000
-594.1743107818169	1000.0	0.0014156513	8.031818	0.10585141970553757	0.19313706014946364	-0.10434846	780000
-677.6369955102647	1000.0	0.0011787524	8.029619	-0.3474349588598382	0.15515287257116517	-0.09259875	783000
-523.3681557955018	1000.0	0.0012185994	8.02747	-0.08158782272723597	0.13372045742180005	-0.056502696	786000
-603.0970347419478	1000.0	0.0010756537	8.02524	0.023243455003554514	0.1500707640916472	-0.09928031	789000
-548.359569925516	1000.0	0.00073299144	8.0228405	0.16343847943807388	0.23977848189018536	-0.13583125	792000
-548.6046786835146	1000.0	0.0008217126	8.020446	0.115000739302213	0.18856277820583667	-0.08031038	795000
-569.5040948888727	1000.0	0.0005981803	8.018113	-0.13254345648075927	0.1329060339628617	-0.060863495	798000
-546.6889940917594	1000.0	0.00045446635	8.0158825	0.04523663910318587	0.12483298766956363	-0.042224232	801000
-624.597334179588	1000.0	0.00057154504	8.013769	0.017697259232635876	0.23792590915978507	-0.036762267	804000
-548.8648579970599	1000.0	0.0005647779	8.011778	-0.4769925074132575	0.19359712119536687	-0.030192485	807000
-574.7176035120264	1000.0	0.00043570367	8.009744	0.04939180905094942	0.1283675030165904	-0.08169875	810000
-591.9110473609111	1000.0	0.00031072853	8.007583	0.03119894152692182	0.10889516260703491	-0.1149412	813000
-555.2212757430704	1000.0	0.00059224234	8.005656	0.05444713926806877	0.15071270906778633	0.0057256026	816000
-618.9169289589694	1000.0	0.0009701563	8.00379	0.030252930710540027	0.10619601618286012	-0.044494577	819000
-528.6762206667662	1000.0	0.0015421957	8.001806	0.06526226206752261	0.10291933901369943	-0.10344866	822000
-563.3003416845459	1000.0	0.0018208659	7.99977	0.06121887525705039	0.24615984258444035	-0.08569364	825000
-493.13584960124734	1000.0	0.001578934	7.997956	0.25714671694170543	0.29777547527978976	0.007208323	828000
-573.8599618142747	1000.0	0.0015939638	7.996082	0.0023899046385910117	0.12944272290254455	-0.08214925	831000
-505.5726887432508	1000.0	0.0011067119	7.994334	0.1354496296083907	0.1914440260076813	-0.019445306	834000
-533.3294567112184	1000.0	0.00093005196	7.992553	0.10686037581735841	0.2215086380643858	-0.06913174	837000
-606.4693670120414	1000.0	0.0004968193	7.9906964	0.00825485787421576	0.13716199773324522	-0.08565753	840000
-539.9672350568984	1000.0	0.00064098486	7.988933	0.07385322067863709	0.14513100025539838	-0.030961126	843000
-464.34631768413266	1000.0	0.00087782636	7.987154	0.06704492964476594	0.18105586972527676	-0.06635472	846000
-523.9210921560494	1000.0	0.0008371734	7.9852576	0.20185918114378554	0.2839383253551362	-0.099126324	849000
-507.9158007774989	1000.0	0.0007599318	7.9833536	0.08665144762264199	0.16870311648818315	-0.06783814	852000
-479.7192255601313	1000.0	0.0005612912	7.9814196	0.30567121443221856	0.377161779860298	-0.07601204	855000
-478.688114704953	1000.0	0.00064474036	7.9795036	-0.010022541178905442	0.14162721375237586	-0.05874529	858000
-527.206967096357	1000.0	0.0003988343	7.9775925	0.14574861092788327	0.20981041926876365	-0.06257136	861000
-534.2538122404416	1000.0	0.0004162695	7.9755826	0.201896482047499	0.27259414514543623	-0.100365154	864000
-561.1190454424374	1000.0	0.00045547468	7.973697	-0.06905789694008413	0.13525235187606166	-0.025022151	867000
-481.49703646616894	1000.0	0.00053046294	7.971858	0.0050348606760767245	0.14761253113188022	-0.04761648	870000
-538.806947839685	1000.0	0.0007514307	7.9700155	0.044038717602744026	0.13496168964332123	-0.0617466	873000
-528.6509571101029	1000.0	0.00070368446	7.9681664	0.12680163411088607	0.1985788452729108	-0.0642955	876000
-546.0365228077591	1000.0	0.00049495726	7.9663825	0.12353911274607698	0.17271141354744202	-0.03943692	879000
-523.0632257359689	1000.0	0.00043881906	7.964619	0.06185942317791704	0.21569450725730055	-0.051085133	882000
-507.10957690347703	1000.0	0.00048309652	7.962924	0.18169026570296276	0.22875759130363627	-0.03846239	885000
-504.8630303423195	1000.0	0.00054907775	7.96117	0.2682600785539332	0.3132565605927812	-0.07928678	888000
-582.5195426285235	1000.0	0.0008104798	7.959434	0.07229892086525902	0.21222520481890939	-0.052866608	891000
-493.97655014956337	1000.0	0.00084830204	7.957675	0.05686848546195089	0.17454876671978026	-0.063796334	894000
-467.07037630127553	1000.0	0.0006610913	7.95583	0.2542418917280046	0.36413356134839836	-0.08820629	897000
-457.13449904417007	1000.0	0.00039209568	7.9540014	0.0604375422990292	0.22832664813140535	-0.058138203	900000
-444.8955217750827	1000.0	0.0003871155	7.9521704	0.19063328118190304	0.28579123686899555	-0.063315235	903000
-487.72207426942185	1000.0	0.0002666602	7.9503274	0.1484535698771473	0.19802252093172068	-0.06511415	906000
-535.4583121527886	1000.0	0.00035031867	7.9483614	0.08574774541501251	0.14440492858403298	-0.104940355	909000
-590.6855753701408	1000.0	0.00046067638	7.946315	-0.013912264964794474	0.29510250533961346	-0.09465728	912000
-528.5383878267861	1000.0	0.00030067985	7.9442225	-0.822682261836702	0.24024955223179878	-0.08448555	915000
-541.4819286545074	1000.0	0.00032769458	7.942372	-0.1198281884539909	0.21515535793854002	0.013285665	918000
-612.1064372119966	1000.0	0.00047754296	7.940463	-0.025929806097488628	0.15212489446792177	-0.08292471	921000
-391.48696554713183	1000.0	0.00041022984	7.938551	-0.00991891615715157	0.2904385776066689	-0.06510931	924000
-478.63987865789386	1000.0	0.0003765963	7.9363775	-0.0930496777032177	0.1423932832695054	-0.15473962	927000
-480.86371719797353	1000.0	0.00037656506	7.934312	0.1592868751638451	0.3399996477845161	-0.03536173	930000
-470.349689754132	1000.0	0.00047386368	7.932203	0.21389107618971737	0.27482310852580116	-0.08391073	933000
-510.4787898735697	1000.0	0.00041714637	7.930338	-0.7078080643343321	0.2282191794148004	0.011917937	936000
-551.6776398002709	1000.0	0.000397837	7.928464	0.10314447654130665	0.2834002915950773	-0.066810615	939000
-458.25194395837934	1000.0	0.00035821187	7.926447	-0.0011168512739894165	0.15806577595873494	-0.11223594	942000
-470.5868533611242	1000.0	0.00033509446	7.9245014	0.10164171230367225	0.14858617160388643	-0.04412893	945000
-488.6434257348226	1000.0	0.00043078104	7.9226747	-0.026316634500639813	0.2280432484255286	-0.025700027	948000
-547.683101531019	1000.0	0.00035285004	7.9209094	0.3470678865688541	0.4605482928116541	-0.040036015	951000
-554.0697586235168	1000.0	0.00023283613	7.919271	-5.613359168226993	0.2373477439439179	-0.01726819	954000
-508.4514817439645	1000.0	0.00023959442	7.9176497	0.178021651300715	0.20905674554294174	-0.050393604	957000
-539.2048966206236	1000.0	0.00023940325	7.915957	0.15269407771797827	0.20374254388850677	-0.078223325	960000
-515.4091923991103	1000.0	0.00027400904	7.914265	-0.9252067357101046	0.29730667537964683	-0.055975754	963000
-407.4560788835402	1000.0	0.00020919325	7.9125056	0.04792861396982562	0.24631555641173564	-0.07997173	966000
-552.1851589424922	1000.0	0.0002838349	7.9109306	-2.5839565060421577	0.15452816597137087	0.00298253	969000
-449.475672592904	1000.0	0.00032270537	7.9091415	0.1403808962513351	0.23659566516054376	-0.12550817	972000
-460.64563974519206	1000.0	0.00038486024	7.907423	0.1506892725229122	0.2136000955256241	-0.03538505	975000
-477.84916659060946	1000.0	0.0004426764	7.905692	0.2544894311768081	0.30863876489387787	-0.06334591	978000
-545.8106419573356	1000.0	0.00066832727	7.9038463	0.11430646080384621	0.24506808592885465	-0.096623905	981000
-358.0539807146395	1000.0	0.00075061823	7.9020786	0.05922419778069432	0.25319565932543053	-0.034322966	984000
-421.71344321671	1000.0	0.0007459082	7.9003453	-5.514195482656666	0.19218662554817634	-0.047141023	987000
-457.22474793428177	1000.0	0.0013497227	7.898507	0.16487299372749498	0.20698276529151283	-0.09448352	990000
-455.0196593839333	1000.0	0.001017372	7.896595	0.08525554781277433	0.1724006106433178	-0.08687706	993000
-466.5949516078311	1000.0	0.00087999704	7.894731	-0.0921472750057204	0.16501547784796344	-0.046592698	996000
-547.5805249488395	1000.0	0.0010939093	7.892926	0.20580096823627936	0.2702226446369925	-0.042974997	999000
-381.7375758665473	1000.0	0.0007669268	7.891111	0.19720542692094578	0.30591698572592163	-0.06298784	1002000
-477.20448493900966	1000.0	0.00077471195	7.8891582	0.31765610585259163	0.3981441276534965	-0.108215354	1005000
-548.6738562923065	1000.0	0.001014107	7.887135	0.020663452685598105	0.24028519962273642	-0.09062306	1008000
-554.7667750241974	1000.0	0.0007577807	7.884963	0.12755543228655586	0.23213677308691105	-0.119177595	1011000
-514.6734034606146	1000.0	0.0008577252	7.882793	0.24135634459108746	0.36146467174776553	-0.073541336	1014000
-494.77298590146097	1000.0	0.0010822247	7.8806567	-0.07726948041159565	0.14584328050211925	-0.06143619	1017000
-500.4285887020605	1000.0	0.00091916294	7.878358	0.14428884596892877	0.36623815279175853	-0.12887512	1020000
-520.9860674213834	1000.0	0.0008650487	7.8760667	0.2700709254203385	0.4171790474426541	-0.07597816	1023000
-455.6925690105888	1000.0	0.00045638558	7.873684	-0.04820488085221064	0.1693668418614276	-0.10926871	1026000
-516.4536738150684	1000.0	0.0004495364	7.871523	-0.04456161389009439	0.12463418558853145	-0.003932295	1029000
-451.0047825493916	1000.0	0.0005808443	7.869396	0.16026161743051437	0.4000140240362168	-0.060474977	1032000
-487.3217742791869	1000.0	0.0006180543	7.867334	0.070742002582034	0.2691665642410228	-0.050222747	1035000
-513.2086316562171	1000.0	0.00047877824	7.865347	0.09353824921341114	0.15242382194860193	-0.043300115	1038000
-471.95911594334683	1000.0	0.0004692007	7.863477	0.28611820757707007	0.4247730144541946	-0.026815219	1041000
-508.1626644100377	1000.0	0.00071534485	7.8616376	0.21203242065357408	0.26014787908048387	-0.053113587	1044000
-469.2505842520697	1000.0	0.0007045806	7.859693	0.2585927646083549	0.28759415608829286	-0.09820254	1047000
-484.277539841614	1000.0	0.0005533846	7.8578568	0.09850894133678423	0.2701546454572734	-0.028081141	1050000
-484.828294079135	1000.0	0.00063145766	7.8560767	0.09449958270674763	0.16750566870117678	-0.041688707	1053000
-441.0644245919575	1000.0	0.0007598572	7.8541646	0.25468621221445165	0.39790127262706176	-0.106167644	1056000
-459.5732802463198	1000.0	0.00076343876	7.852161	0.32320646150537125	0.3756356281968035	-0.094795816	1059000
-481.97757403980785	1000.0	0.0007362651	7.8500743	-0.3076527377879694	0.10828014378348938	-0.09670201	1062000
-438.2886673137732	1000.0	0.0005384218	7.848166	0.10467550335205245	0.19324025949669543	-0.009218038	1065000
-516.1644381350093	1000.0	0.00070605904	7.846383	-0.7699934019923902	0.1634791852694213	-0.022031998	1068000
-390.5362580601568	1000.0	0.0008092136	7.8446636	0.07291841684231604	0.21533195406894767	-0.039419256	1071000
-440.5117418677374	1000.0	0.00083136704	7.8429694	-0.008566574974914642	0.1056286672078054	-0.049225967	1074000
-410.4182060567069	1000.0	0.00096983527	7.841128	0.10245264469383042	0.25999414312546487	-0.107659414	1077000
-451.7095131329448	1000.0	0.0010258241	7.839382	0.17591464963690207	0.24683149528959392	-0.029203642	1080000
-434.31536453245667	1000.0	0.0009237324	7.8376317	0.08897741770414813	0.14975398572005116	-0.059451	1083000
-427.14692459723847	1000.0	0.0009679921	7.835806	0.1745829076822203	0.4022381310067985	-0.08417745	1086000
-417.22451184309426	1000.0	0.00074613927	7.833754	-0.11621116924411456	0.1089861059588445	-0.14243145	1089000
-466.445518877604	1000.0	0.0008209752	7.831568	0.10069991983697901	0.13181768314877484	-0.116588905	1092000
-408.7316941082029	1000.0	0.00041475563	7.8294973	0.06935919012709268	0.15532976294233347	-0.033514213	1095000
-416.0930444360695	1000.0	0.0005487655	7.827521	0.15033022399121798	0.19276720595751573	-0.0381253	1098000
-467.8180285124691	1000.0	0.0007163138	7.825472	0.12057947039746242	0.17857497711653791	-0.09301938	1101000
-503.18418463449115	1000.0	0.0005888941	7.823427	-3.6724062665879798	0.2536240128318461	-0.06814263	1104000
-402.1218075480362	1000.0	0.00027978685	7.8214235	0.07942271735588458	0.22536666035605324	-0.054742802	1107000
-455.49694548204803	1000.0	0.00027541295	7.8195825	-0.30182285607455417	0.16026355523696423	-0.013631595	1110000
-411.7958404894633	1000.0	0.00025972156	7.817634	0.017407162567611878	0.11564228931801035	-0.09735406	1113000
-492.6475255112197	1000.0	0.00026341202	7.815662	0.08552475804505011	0.20815771701403507	-0.076127045	1116000
-468.13757211674374	1000.0	0.00029905268	7.8137374	0.12739632018848823	0.18752445065092083	-0.050845504	1119000
-453.4337995457743	1000.0	0.0005112947	7.8118315	0.08527519694718322	0.18699857887662585	-0.0591998	1122000
-395.54648044921623	1000.0	0.0005989016	7.8098903	-0.3354796361621877	0.2999365595706267	-0.07782076	1125000
-460.6925279408592	1000.0	0.0007378833	7.8081126	-13.081188751892858	0.28602846973464313	-0.0087562455	1128000
-361.48141537520223	1000.0	0.00042621288	7.8064294	0.10189118897128291	0.17851693564561144	-0.028309656	1131000
-446.6484466520205	1000.0	0.00039274184	7.8047943	0.09133493297892492	0.16553161885195133	-0.040167466	1134000
-445.439551253068	1000.0	0.0006033631	7.803149	0.022704111211984346	0.18981037135535994	-0.058082692	1137000
-509.3114263643265	1000.0	0.00046425092	7.801339	0.11682555477371048	0.18143176065240962	-0.11192563	1140000
-393.7444988020208	1000.0	0.0005081949	7.799616	0.029929042487633395	0.16910317630662597	-0.030686148	1143000
-360.67564513739336	1000.0	0.00028235762	7.7979608	0.09763620889379165	0.17532015262050915	-0.034147322	1146000
-433.2153701402858	1000.0	0.0003839682	7.7961764	0.07234016384876352	0.3085885811442517	-0.099558555	1149000
-365.741665385131	1000.0	0.00040047063	7.7943993	0.1542334132193527	0.20188757359872678	-0.059378084	1152000
-434.10009022943404	1000.0	0.0004699657	7.792617	0.044149661607164936	0.20397155135990241	-0.061078317	1155000
-393.64696108117386	1000.0	0.00048814126	7.7908354	-0.05484357788176175	0.13347335619718237	-0.0609476	1158000
-381.07743120346487	1000.0	0.00041442434	7.7891893	0.11309584275541151	0.35846652342576724	-0.014630543	1161000
-440.9140827735711	1000.0	0.00045973164	7.7875185	0.03552215591619312	0.1931477668186058	-0.062971175	1164000
-453.09076944345935	1000.0	0.0004469715	7.7858195	0.12431880915582671	0.1994315303376446	-0.06652585	1167000
-389.6226693195395	1000.0	0.00029356388	7.783947	0.044355318698010016	0.1978081402738333	-0.115645945	1170000
-480.48043027864964	1000.0	0.00067870476	7.781974	0.12191941038200849	0.333292715233653	-0.09742718	1173000
-387.46977122958725	1000.0	0.0007344341	7.7800474	-0.01589122980505131	0.14639186793286108	-0.048396476	1176000
-427.9801904571916	1000.0	0.0005749517	7.7783623	0.09523884494846402	0.15126913535493924	0.016789319	1179000
-422.4606144530944	1000.0	0.0009825912	7.7766666	-0.018396676168490833	0.42711938105223	-0.061819397	1182000
-468.9723524778919	1000.0	0.0004882851	7.7749667	-0.21738454312499234	0.10452249429886007	-0.056978934	1185000
-373.0611913475938	1000.0	0.0003680119	7.773219	0.05584934040856193	0.17052564959202687	-0.07373284	1188000
-404.0935762635383	1000.0	0.00028519143	7.771634	0.08821964344511346	0.19693609029372916	-0.0039917603	1191000
-400.250633372755	1000.0	0.00036552735	7.769984	-0.24911081889179187	0.1744911898813235	-0.07535155	1194000
-430.2457586132655	1000.0	0.0005051171	7.768209	0.0808690376932033	0.37572815762119793	-0.09841197	1197000
-488.2187974164326	1000.0	0.0006444417	7.76637	-0.2804804635674538	0.1368053610380905	-0.08423618	1200000
-350.0427110799937	1000.0	0.00051999505	7.764437	0.07728347249317835	0.15256801014527444	-0.09256053	1203000
-411.14992547572257	1000.0	0.00064398744	7.762315	0.16918989353735137	0.429972085144663	-0.13102373	1206000
-437.94651752624014	1000.0	0.0006513397	7.760048	-0.49913395668489713	0.1286219679654551	-0.12184045	1209000
-398.4622861635662	1000.0	0.00043151993	7.7578926	0.14803485566493035	0.20271854639600417	-0.037901644	1212000
-421.7486235869704	1000.0	0.0005460546	7.75554	0.03749118517747907	0.15019130365914335	-0.14293987	1215000
-451.21408604362335	1000.0	0.00039822908	7.753227	-0.017118131423888405	0.12058749440269412	-0.06770071	1218000
-365.12785819717254	1000.0	0.0006299572	7.7509546	0.13007719539786844	0.37536877544447866	-0.064640805	1221000
-416.81611361578683	1000.0	0.00093190256	7.748513	-0.07079267152381208	0.14990143254233435	-0.13522597	1224000
-420.87139037631397	1000.0	0.0006194069	7.7459936	0.017667107531433635	0.13884546252270968	-0.10941148	1227000
-361.85780402193933	1000.0	0.0005241931	7.7435465	0.12874195431491608	0.1650630099000362	-0.06097322	1230000
-343.94506902828965	1000.0	0.000577731	7.7412853	0.3012371970564577	0.4024117909878101	-0.019157087	1233000
-375.4491314041243	1000.0	0.0003372987	7.7389774	0.1428883138897773	0.22408883831194593	-0.092424676	1236000
-375.84698257140036	1000.0	0.0003342014	7.7366867	0.2222084457561232	0.2596712828183224	-0.07179959	1239000
-447.7859455458018	1000.0	0.0003185651	7.7344003	0.052818997942138846	0.19039785629685657	-0.07573521	1242000
-412.643583485148	1000.0	0.00026565682	7.7322245	-0.04481747593907026	0.10444077998922874	-0.040266056	1245000
-378.1791000906698	1000.0	0.00024207783	7.7300444	0.0368978366337096	0.21226451952979808	-0.07614356	1248000
-393.7037296319592	1000.0	0.00023042841	7.727808	0.17650618699922227	0.3964023553496092	-0.09352571	1251000
-334.46440076993497	1000.0	0.00018171304	7.72576	0.026030524549847556	0.19977530750703165	-0.011575041	1254000
-401.88159887324133	1000.0	0.00026786167	7.7238555	0.13639804679902456	0.3068865093652212	-0.020737302	1257000
-345.874947199678	1000.0	0.00018575577	7.7218785	-0.0034541032717747555	0.1947387819160562	-0.090354495	1260000
-353.56514534050876	1000.0	0.00018033982	7.719945	0.060436506266082435	0.13442938113963132	-0.052452963	1263000
-448.2371953886207	1000.0	0.00018456254	7.718005	0.04075619809273012	0.1269883799560747	-0.068760246	1266000
-385.9930940203513	1000.0	0.00026206192	7.7159433	0.00991093773266305	0.27190278297112636	-0.10703949	1269000
-354.08170429557566	1000.0	0.00029493577	7.713911	0.10999872838059832	0.2271957839200277	-0.059338205	1272000
-345.8631809469384	1000.0	0.00045493193	7.711909	0.2835000207366998	0.4114669443336616	-0.061732017	1275000
-397.8078590997555	1000.0	0.00035636063	7.7100463	0.012978005066802467	0.19944911155631162	-0.020936819	1278000
-404.361562953411	1000.0	0.00047967504	7.70821	0.17666986189672507	0.285669244373965	-0.05431692	1281000
-307.7136408570843	1000.0	0.00035325615	7.7064466	0.1385758112834936	0.23256407262305945	-0.03791295	1284000
-348.50557320753563	1000.0	0.00037555408	7.704678	0.1445296329207596	0.2829455193263093	-0.06018662	1287000
-287.49838835199535	1000.0	0.0002805562	7.702958	0.27561228133459903	0.3366758610713064	-0.043455385	1290000
-383.95059184666115	1000.0	0.0004996351	7.701089	0.07886606815494668	0.2553827764575135	-0.10899937	1293000
-363.6021257223412	1000.0	0.0003435203	7.699142	0.15637509217539813	0.21777325400868353	-0.08969887	1296000
-409.0638516039803	1000.0	0.0003015952	7.6969647	0.1282533462494171	0.17034521541703207	-0.14661142	1299000
-397.5527640547168	1000.0	0.0002680074	7.6948957	0.11536966422563011	0.24837377520936854	-0.035512418	1302000
-365.8608257898411	1000.0	0.00041282058	7.692956	0.3227783079465638	0.43886091239806513	-0.025314625	1305000
-413.5438475013061	1000.0	0.00038060808	7.69088	-0.09835559683830608	0.18563944734189408	-0.11324383	1308000
-368.21277102665937	1000.0	0.0004767945	7.688818	0.08386285963783224	0.1758776397320957	-0.064912826	1311000
-355.4725486161847	1000.0	0.00061322807	7.686829	0.15499934525266856	0.2336843983859893	-0.0439235	1314000
-362.7823993480631	1000.0	0.00056816393	7.6847258	0.20988753897433143	0.23650459526881162	-0.1076299	1317000
-389.9054028638024	1000.0	0.00038261525	7.682672	0.03882607866466126	0.11351259597486985	-0.05387682	1320000
-307.8879733936681	1000.0	0.0003619365	7.6806235	0.1423870186293832	0.21965695579223055	-0.069043756	1323000
-394.1628416793196	1000.0	0.00049191865	7.678358	0.10343357742801773	0.22123231109784558	-0.1447846	1326000
-427.19787966484176	1000.0	0.0004876283	7.6761074	0.1797326525976617	0.21941433095580742	-0.07248478	1329000
-344.9198687078146	1000.0	0.00063803134	7.673871	-0.2740809277967329	0.20545729454758277	-0.07178602	1332000
-340.63230205988157	1000.0	0.00041728077	7.6718397	0.17962961142579215	0.21121172494841323	-0.006439148	1335000
-358.2784662171147	1000.0	0.0005551423	7.6696143	0.13263112235871566	0.1803011123300583	-0.13849683	1338000
-352.5549702452557	1000.0	0.00048435808	7.667477	0.0243101799634029	0.22708985753305644	-0.04540601	1341000
-357.6159794199445	1000.0	0.000406528	7.665292	-0.16331040892203919	0.26454994929188036	-0.089408845	1344000
-375.73443190810923	1000.0	0.0006155402	7.663211	0.12241128438165227	0.19983303959102916	-0.038015507	1347000
-399.11460292288257	1000.0	0.00046349913	7.6611853	0.0057574083215712335	0.1206508007547713	-0.051640686	1350000
-413.86480518591515	1000.0	0.00057300343	7.659136	0.06866977816425679	0.10703906883612824	-0.07796873	1353000
-360.097992206247	1000.0	0.0005711399	7.657132	0.008610580814418678	0.48971382748484915	-0.054459024	1356000
-358.4796364832673	1000.0	0.00056371273	7.655131	0.10871188549653144	0.2430720825600795	-0.068157636	1359000
-323.6383381172634	1000.0	0.0003942271	7.6531415	0.07762825295991627	0.19415437862585028	-0.06411319	1362000
-437.16529731706675	1000.0	0.0004908626	7.6513224	-7.298027849143965	0.14496331104914273	-0.009057683	1365000
-394.0446965289049	1000.0	0.0003722981	7.6493673	0.14231962642784013	0.27794609093887346	-0.10937094	1368000
-325.6100316138922	1000.0	0.00034771362	7.6476765	0.02591117985502367	0.1973322154630941	0.025348129	1371000
-359.3711338023624	1000.0	0.00073805556	7.6461463	-0.4078708363713086	0.19423192391266264	-0.0019006347	1374000
-306.8741245006923	1000.0	0.0005063449	7.6447515	0.16277249071826916	0.22707414324766773	-0.00537716	1377000
-326.9210034040235	1000.0	0.00036195104	7.643217	0.21493935489825244	0.2642565105578769	-0.09506106	1380000
-354.9734023467272	1000.0	0.00020413911	7.641644	0.010346301114214862	0.17033099977928257	-0.065414764	1383000
-345.46261025871064	1000.0	0.00043471495	7.6399074	0.25028117231147484	0.44131651030054775	-0.1091484	1386000
-306.3946296586617	1000.0	0.0002144381	7.6382027	-0.02859990581523908	0.20803635950797483	-0.04786539	1389000
-384.9044177490134	1000.0	0.00029945924	7.636563	0.12170428691587376	0.19366872980438032	-0.03619999	1392000
-379.08421341431176	1000.0	0.00031703498	7.634979	-11.899071490732739	0.2375808370197473	-0.03743834	1395000
-355.14780108808503	1000.0	0.00021119764	7.6335473	0.17039101325499506	0.22947632857434674	-0.0016629626	1398000
-418.1430702111655	1000.0	0.0002923999	7.632012	-0.09179540817551168	0.1471240792019013	-0.08416768	1401000
-367.56075144671166	1000.0	0.00023443128	7.6303973	-0.003655744069346545	0.13594913394517893	-0.07916574	1404000
-383.91962568385975	1000.0	0.0003526339	7.6287127	0.060343030925814944	0.1939742022234594	-0.078322046	1407000
-345.0707390724893	1000.0	0.00039395175	7.6269	0.14951425692780862	0.21237962333907956	-0.09992244	1410000
-338.7635509944034	1000.0	0.00039220048	7.62497	0.1459099277404391	0.19550148134158274	-0.10204625	1413000
-319.56456798410113	1000.0	0.00043024338	7.623047	0.21113729439570172	0.2370870656143932	-0.061462026	1416000
-345.06873816757735	1000.0	0.00051057717	7.621127	0.2130436971817693	0.31402589451594287	-0.06476326	1419000
-367.1964164672141	1000.0	0.00037938682	7.6191216	-0.017547197136787318	0.13487906028935626	-0.09434607	1422000
-382.6841021554705	1000.0	0.00038141684	7.617133	0.12087900597694823	0.14718538925169522	-0.061886575	1425000
-385.0702015463435	1000.0	0.0003308847	7.6152945	0.09285645857839231	0.16270225625004886	-0.01527111	1428000
-335.33151043049054	1000.0	0.00041389282	7.6135135	0.08357217962091101	0.13355489146175603	-0.041741237	1431000
-329.0056280228092	1000.0	0.00043976473	7.6116567	0.03409535999960911	0.09536746402018925	-0.0853859	1434000
-346.22078545336757	1000.0	0.00045998243	7.609871	0.07191713331817795	0.23901251451709127	-0.038440567	1437000
-403.36505789596913	1000.0	0.00061150204	7.608042	-0.18303048014117262	0.064149831565944	-0.0754959	1440000
-338.0139358880876	1000.0	0.0005801499	7.606225	0.06267729045070636	0.13052343242713504	-0.056180924	1443000
-394.1599708004267	1000.0	0.0007781268	7.6042337	-0.005844807905639016	0.0895061864121165	-0.122785546	1446000
-353.55752579597646	1000.0	0.0007077893	7.6022205	0.06630377870885451	0.148305919039734	-0.07497801	1449000
-365.3653036911624	1000.0	0.00035393215	7.600374	-0.05294616142046871	0.1370055555753238	-0.010761434	1452000
-285.6961524763171	1000.0	0.00053459144	7.5985312	-0.04743552023252895	0.20397814380246782	-0.06071519	1455000
-366.10983937110103	1000.0	0.00048470998	7.5966816	-0.0026806145327760156	0.09289462337917076	-0.06531938	1458000
-301.638268106245	1000.0	0.00046563282	7.594784	0.19259920390125596	0.4398214400032099	-0.07755826	1461000
-378.2224382301835	1000.0	0.00038768453	7.593039	-18.21652192403595	0.25044088545919363	-0.012995775	1464000
-331.483303822287	1000.0	0.00023049013	7.591318	0.1745557127177778	0.22308971604790162	-0.05154394	1467000
-338.24433659655796	1000.0	0.00045437383	7.5895195	0.28924955191038115	0.3990498835130619	-0.08352947	1470000
-327.0628472663893	1000.0	0.00038085706	7.5877147	0.35444596994246336	0.3755914030163964	-0.06307453	1473000
-357.8048403725821	1000.0	0.00039656163	7.5857882	-0.17828854137972483	0.12342883539182248	-0.10356177	1476000
-382.8885550727094	1000.0	0.000475809	7.5837016	0.07502214552409625	0.17377930595675317	-0.120014526	1479000
-340.56926210660805	1000.0	0.0005128046	7.5816836	0.07916962703599939	0.15245182049399564	-0.04743913	1482000
-330.07539807517793	1000.0	0.0004281901	7.5794296	-0.009131582662909699	0.10866802262759967	-0.14964363	1485000
-331.7063168553129	1000.0	0.00069308636	7.577255	0.07014591335651632	0.16884744117055006	-0.05157281	1488000
-329.11539217574796	1000.0	0.0009844811	7.5750575	0.061563253934701634	0.13870376058144684	-0.080814384	1491000
-348.30592519219044	1000.0	0.001068637	7.572837	0.09293829118155983	0.21576637454009573	-0.08211444	1494000
-362.86074728792045	1000.0	0.0011793025	7.570591	0.039405692302385664	0.12228617716231105	-0.0832823	1497000
-334.0282677970137	1000.0	0.0012207659	7.5683136	0.09545722488720154	0.18171152801328916	-0.08688688	1500000
-355.00390367301816	1000.0	0.0008136713	7.5660763	0.18713635836870046	0.23323322419032755	-0.063817166	1503000
-323.7079765826004	1000.0	0.0008462476	7.563922	-0.10463787653448242	0.10247218122524682	-0.04681154	1506000
-320.06096901631116	1000.0	0.0012289853	7.5618434	0.10220862700006839	0.13589281204649928	-0.046040654	1509000
